date,code,open,high,low,close,volume,amount,turn,pctChg
2020-06-09,sh.601138,12.2247072,12.4369417,12.07189836,12.3520479,55861574,810704771.0,2.9906,2.0337
2020-06-10,sh.601138,12.36053728,12.38600542,12.0549196,12.12283464,40034025,573193046.0,2.1432,-1.8557
2020-06-11,sh.601138,12.0973665,12.1822603,11.85117448,11.90211076,44575017,629868074.0,2.3863,-1.8207
2020-06-12,sh.601138,11.6304506,11.81721696,11.56253556,11.72383378,40430516,557870391.0,2.1645,-1.4979
2020-06-15,sh.601138,11.61347184,11.83419572,11.59649308,11.60498246,31190515,430131054.0,1.6698,-1.0138
2020-06-16,sh.601138,11.66440812,11.91908952,11.66440812,11.91060014,37614335,522587613.0,2.0137,2.6335
2020-06-17,sh.601138,11.85966386,12.19074968,11.79174882,12.0973665,51288165,727272764.0,2.7457,1.5681
2020-06-18,sh.601138,12.0973665,12.2671541,11.97851518,12.2247072,50165334,719706672.0,2.6856,1.0526
2020-06-19,sh.601138,12.25017534,12.309601,12.11434526,12.1822603,43788230,628318877.0,2.3442,-0.3472
2020-06-22,sh.601138,12.19074968,12.41147356,12.14830278,12.2247072,53562277,773866652.0,2.8672,0.3484
2020-06-23,sh.601138,12.19074968,12.21621782,11.91060014,11.97851518,49011516,693937439.0,2.6236,-2.0139
2020-06-24,sh.601138,12.0124727,13.17551776,11.9700258,13.17551776,185261381,2796533035.0,9.9172,9.9929
2020-06-29,sh.601138,13.15004962,13.15004962,12.73407,12.92083636,104971183,1600030898.0,5.6192,-1.933
2020-06-30,sh.601138,13.06707598,13.1186905,12.83481064,13.0326663,75256046,1135545409.0,4.0285,0.8655
2020-07-01,sh.601138,13.0756784,13.2907389,12.92083484,13.26493164,87819292,1337872703.0,4.701,1.7822
2020-07-02,sh.601138,13.19611228,13.48859456,13.05847356,13.42837762,108295901,1668685080.0,5.7972,1.2322
2020-07-03,sh.601138,13.4627873,13.9789325,13.38536552,13.68645022,129794459,2071258853.0,6.948,1.9218
2020-07-06,sh.601138,13.94452282,14.46066802,13.9359204,14.18539058,122930832,2023770967.0,6.5806,3.6455
2020-07-07,sh.601138,14.193993,14.51228254,14.07355912,14.09076396,111581017,1848198037.0,5.973,-0.6671
2020-07-08,sh.601138,14.0219446,14.16818574,13.78967926,14.1079688,88758306,1443993281.0,4.7513,0.1221
2020-07-09,sh.601138,14.09076396,14.51228254,14.01334218,14.38324624,99915369,1657624450.0,5.3486,1.9512
2020-07-10,sh.601138,14.34883656,14.34883656,13.6778478,13.78967926,93274434,1517897518.0,4.9931,-4.1268
2020-07-13,sh.601138,13.72946232,14.25420994,13.6778478,14.193993,80918031,1320409807.0,4.3316,2.932
2020-07-14,sh.601138,14.21980026,14.48647528,13.9789325,14.27141478,84474760,1400077134.0,4.522,0.5455
2020-07-15,sh.601138,14.47787286,14.70153578,13.87570346,13.9359204,81008060,1343779303.0,4.3364,-2.3508
2020-07-16,sh.601138,13.87570346,14.08216154,12.70577434,12.79179854,104433012,1623940881.0,5.5904,-8.2099
2020-07-17,sh.601138,12.97244936,13.04126872,12.50791868,12.72297918,67917067,1009220943.0,3.6357,-0.538
2020-07-20,sh.601138,12.80040096,13.18750986,12.67996708,13.15310018,51719019,777592037.0,2.7686,3.3807
2020-07-21,sh.601138,13.2477268,13.32514858,13.0326663,13.27353406,46138292,707697243.87,2.4698,0.9156
2020-07-22,sh.601138,13.28213648,13.38536552,13.1186905,13.21331712,41653351,641824140.31,2.2297,-0.4537
2020-07-23,sh.601138,13.04987114,13.09288324,12.56813562,12.88642516,58293385,869142773.58,3.1205,-2.474
2020-07-24,sh.601138,12.83481064,12.95524452,12.09500252,12.18102672,68295110,989868790.24,3.6559,-5.474
2020-07-27,sh.601138,12.24124366,12.3014606,11.9143517,12.05199042,38413331,538939300.93,2.0563,-1.0593
2020-07-28,sh.601138,12.1724243,12.36167754,12.11220736,12.22403882,31241921,444170726.58,1.6724,1.4276
2020-07-29,sh.601138,12.23264124,12.5165211,12.10360494,12.48211142,44659370,642568549.91,2.3907,2.1112
2020-07-30,sh.601138,12.48211142,12.52512352,12.28425576,12.29285818,34012540,489209465.34,1.8207,-1.5162
2020-07-31,sh.601138,12.28425576,12.75738886,12.27565334,12.55093078,54065275,787750163.08,2.8942,2.0994
2020-08-03,sh.601138,12.62835256,12.89502758,12.61975014,12.80900338,50801067,752974979.99,2.7194,2.0562
2020-08-04,sh.601138,12.8176058,12.87782274,12.48211142,12.62835256,48683259,715488215.35,2.6061,-1.4103
2020-08-05,sh.601138,12.75738886,12.76599128,12.49931626,12.56813562,38006878,556437630.12,2.0345,-0.4768
2020-08-06,sh.601138,12.6025453,12.65415982,12.29285818,12.473509,45917302,662821359.79,2.458,-0.7529
2020-08-07,sh.601138,12.45630416,12.45630416,12.18962914,12.3014606,37379777,534630271.38,2.001,-1.3793
2020-08-10,sh.601138,12.20683398,12.49071384,12.13801462,12.39608722,33946719,487413606.73,1.8172,0.7692
2020-08-11,sh.601138,12.3874848,12.45630416,12.15521946,12.18102672,30916358,442390542.45,1.655,-1.7349
2020-08-12,sh.601138,12.37027996,13.13589534,12.33587028,13.02406388,119503993,1766522597.35,6.3971,6.9209
2020-08-13,sh.601138,13.13589534,13.28213648,12.86922032,13.04987114,77832906,1182684451.17,4.1665,0.1982
2020-08-14,sh.601138,12.91223242,13.00685904,12.74018402,12.92943726,56258260,841484994.09,3.0116,-0.9229
2020-08-17,sh.601138,12.98105178,13.17890744,12.83481064,13.14449776,61099718,926920054.74,3.2707,1.6633
2020-08-18,sh.601138,13.1617026,13.26493164,12.96384694,13.05847356,46339640,704755215.83,2.4806,-0.6545
2020-08-19,sh.601138,13.05847356,13.08428082,12.7315816,12.7745937,42385503,633388785.85,2.2689,-2.1739
2020-08-20,sh.601138,12.6885695,12.9466421,12.63695498,12.75738886,29013411,431391633.87,1.5531,-0.1347
2020-08-21,sh.601138,12.90363,12.9466421,12.6025453,12.7315816,33775398,501453241.54,1.808,-0.2023
2020-08-24,sh.601138,12.78319612,13.02406388,12.61114772,12.89502758,45812139,685283041.2,2.4524,1.2838
2020-08-25,sh.601138,12.93803968,13.2047147,12.90363,12.98105178,55614113,844079581.7,2.9771,0.6671
2020-08-26,sh.601138,12.97244936,12.98105178,12.44770174,12.50791868,47332827,697999048.14,2.5338,-3.6448
2020-08-27,sh.601138,12.5595332,12.62835256,12.42189448,12.6025453,24641490,358741763.76,1.3191,0.7565
2020-08-28,sh.601138,12.52512352,12.72297918,12.39608722,12.6885695,36993410,539785966.87,1.9803,0.6826
2020-08-31,sh.601138,12.76599128,12.93803968,12.6025453,12.67996708,42642777,634961655.76,2.2827,-0.0678
2020-09-01,sh.601138,12.61975014,12.70577434,12.473509,12.67136466,31692306,464127695.46,1.6965,-0.0678
2020-09-02,sh.601138,12.66276224,12.87782274,12.61114772,12.70577434,38520661,570206076.09,2.062,0.2716
2020-09-03,sh.601138,12.76599128,12.76599128,12.4304969,12.48211142,35701889,520852066.42,1.9112,-1.7603
2020-09-04,sh.601138,12.29285818,12.29285818,12.07779768,12.18962914,55067383,778605428.59,2.9478,-2.3432
2020-09-07,sh.601138,12.05199042,12.18962914,11.92295412,11.99177348,39367433,551975815.04,2.1074,-1.6231
2020-09-08,sh.601138,11.99177348,12.22403882,11.99177348,12.22403882,30142932,424788954.69,1.6136,1.9369
2020-09-09,sh.601138,12.09500252,12.10360494,11.92295412,11.96596622,27412466,382888279.6,1.4674,-2.1112
2020-09-10,sh.601138,12.043388,12.07779768,11.613267,11.66488152,34792792,478563485.04,1.8625,-2.5162
2020-09-11,sh.601138,11.58745974,11.75950814,11.4842307,11.71649604,27080586,365241418.81,1.4496,0.4425
2020-09-14,sh.601138,11.71649604,11.94876138,11.62186942,11.9143517,25628718,351794594.81,1.3719,1.6887
2020-09-15,sh.601138,11.89714686,11.89714686,11.72509846,11.81112266,21230510,290727753.24,1.1365,-0.8664
2020-09-16,sh.601138,11.77671298,11.77671298,11.63047184,11.6992912,21934129,298064671.27,1.1742,-0.9468
2020-09-17,sh.601138,11.66488152,11.76811056,11.55305006,11.66488152,22063305,298437565.12,1.1811,-0.2941
2020-09-18,sh.601138,11.67348394,11.90574928,11.63047184,11.88854444,31828289,435819477.12,1.7038,1.9174
2020-09-21,sh.601138,11.87994202,11.99177348,11.81112266,11.81972508,24249168,335581217.55,1.2981,-0.5789
2020-09-22,sh.601138,11.7423033,11.81972508,11.63047184,11.66488152,22536672,306786192.45,1.2064,-1.31
2020-09-23,sh.601138,11.72509846,11.77671298,11.5702549,11.67348394,23436836,317674707.96,1.2532,0.0737
2020-09-24,sh.601138,11.5702549,11.62186942,11.36379682,11.38100166,28776684,383429714.93,1.5388,-2.5055
2020-09-25,sh.601138,11.44982102,11.45842344,11.25196536,11.32938714,19239408,253702762.5,1.0288,-0.4535
2020-09-28,sh.601138,11.3551944,11.49283312,11.3121823,11.42401376,22659710,300545216.39,1.2117,0.8352
2020-09-29,sh.601138,11.45842344,11.77671298,11.4412186,11.66488152,34177027,464058559.62,1.8275,2.1084
2020-09-30,sh.601138,11.6992912,11.79391782,11.59606216,11.69068878,28519763,388006866.29,1.525,0.2212
2020-10-09,sh.601138,11.87994202,11.9573638,11.81112266,11.9143517,31085324,430030915.83,1.6622,1.9132
2020-10-12,sh.601138,11.9573638,12.07779768,11.92295412,12.06059284,34708013,484181612.17,1.8541,1.2274
2020-10-13,sh.601138,12.043388,12.043388,11.85413476,11.98317106,21566701,299525734.31,1.1521,-0.6419
2020-10-14,sh.601138,11.8713396,11.88854444,11.6992912,11.81112266,31177764,427321155.57,1.6656,-1.4358
2020-10-15,sh.601138,11.8283275,11.88854444,11.75090572,11.8283275,17850921,245621210.78,0.9536,0.1457
2020-10-16,sh.601138,11.94015896,11.94015896,11.79391782,11.85413476,15655723,215663035.54,0.8363,0.2182
2020-10-19,sh.601138,11.9573638,12.0864001,11.9143517,11.92295412,23442047,326995652.47,1.2523,0.5806
2020-10-20,sh.601138,11.88854444,11.9143517,11.73370088,11.9143517,17306159,237631497.57,0.9245,-0.0722
2020-10-21,sh.601138,11.88854444,11.88854444,11.70789362,11.73370088,16494354,225386928.54,0.8811,-1.5162
2020-10-22,sh.601138,11.68208636,11.7853154,11.60466458,11.75090572,15592910,212210818.13,0.833,0.1466
2020-10-23,sh.601138,11.75950814,11.89714686,11.69068878,11.69068878,12488485,171135118.26,0.6671,-0.5124
2020-10-26,sh.601138,11.67348394,11.84553234,11.58745974,11.76811056,12616208,172001952.37,0.674,0.6623
2020-10-27,sh.601138,11.69068878,11.99177348,11.6562791,11.93155654,20776664,287021771.23,1.1099,1.3889
2020-10-28,sh.601138,11.98317106,12.06919526,11.84553234,11.99177348,30548627,424912272.71,1.6319,0.5047
2020-10-29,sh.601138,11.83692992,12.09500252,11.75090572,12.00897832,28919279,400681585.67,1.5449,0.1435
2020-10-30,sh.601138,11.9573638,12.0864001,11.67348394,11.7423033,27395344,378373632.08,1.4635,-2.2206
2020-11-02,sh.601138,11.5272428,11.613267,11.19174842,11.32078472,49201356,648172551.95,2.6284,-3.5897
2020-11-03,sh.601138,11.33798956,11.55305006,11.32078472,11.51003796,27730616,369151853.59,1.4814,1.6717
2020-11-04,sh.601138,11.5272428,11.75090572,11.45842344,11.58745974,22594647,304776679.1,1.207,0.6726
2020-11-05,sh.601138,11.76811056,11.93155654,11.6562791,11.87994202,29397481,404099968.03,1.5704,2.5241
2020-11-06,sh.601138,11.9143517,12.12080978,11.84553234,12.043388,41653143,581940381.15,2.2252,1.3758
2020-11-09,sh.601138,12.27565334,12.5595332,12.18962914,12.3874848,62577500,901108421.13,3.343,2.8571
2020-11-10,sh.601138,12.3444727,13.28213648,12.22403882,12.95524452,119765463,1784335254.81,6.398,4.5833
2020-11-11,sh.601138,12.85201548,12.86922032,12.37888238,12.50791868,71269144,1039448484.72,3.8073,-3.4529
2020-11-12,sh.601138,12.48211142,12.55093078,12.3014606,12.45630416,33764752,487886776.6,1.8038,-0.4127
2020-11-13,sh.601138,12.31006302,12.3874848,12.11220736,12.3444727,30674823,437005781.63,1.6387,-0.8978
2020-11-16,sh.601138,12.4304969,12.45630416,12.22403882,12.28425576,24155563,345094672.48,1.2904,-0.4878
2020-11-17,sh.601138,12.26705092,12.27565334,12.00897832,12.16382188,31985901,450227805.25,1.7087,-0.9804
2020-11-18,sh.601138,12.16382188,12.44770174,12.16382188,12.3874848,27711928,396483073.86,1.4804,1.8388
2020-11-19,sh.601138,12.29285818,12.48211142,12.23264124,12.33587028,19207187,276114965.33,1.0261,-0.4167
2020-11-20,sh.601138,12.3444727,12.40468964,12.14661704,12.2584485,20659115,294038017.07,1.1036,-0.6276
2020-11-23,sh.601138,12.26705092,12.29285818,12.1294122,12.18962914,32079006,454599583.57,1.7137,-0.5614
2020-11-24,sh.601138,12.1724243,12.3444727,12.15521946,12.18962914,27242077,387862144.18,1.4553,0.0
2020-11-25,sh.601138,12.2154364,12.3014606,12.0864001,12.12080978,25050889,354656106.45,1.3382,-0.5646
2020-11-26,sh.601138,12.09500252,12.15521946,12.02618316,12.043388,16636491,233664556.13,0.8887,-0.6388
2020-11-27,sh.601138,12.00897832,12.00897832,11.6992912,11.89714686,32218512,442496441.27,1.7212,-1.2143
2020-11-30,sh.601138,11.84553234,12.10360494,11.8283275,11.87994202,28171847,392622795.25,1.505,-0.1446
2020-12-01,sh.601138,11.83692992,12.13801462,11.83692992,12.11220736,25634354,357930689.05,1.3694,1.9551
2020-12-02,sh.601138,12.1294122,12.14661704,11.97456864,12.0864001,18711424,262345968.42,0.9996,-0.2131
2020-12-03,sh.601138,12.043388,12.05199042,11.8713396,11.93155654,25090851,348416727.43,1.3404,-1.2811
2020-12-04,sh.601138,11.8713396,12.0003759,11.8713396,11.90574928,17675018,245069570.17,0.9442,-0.2163
2020-12-07,sh.601138,11.88854444,11.94015896,11.73370088,11.79391782,22634774,311049775.53,1.2092,-0.9393
2020-12-08,sh.601138,11.9143517,12.20683398,11.8283275,12.16382188,41267309,580007871.19,1.425,3.1364
2020-12-09,sh.601138,12.18962914,12.26705092,11.8713396,11.88854444,27636662,388601464.58,0.9543,-2.2631
2020-12-10,sh.601138,11.83692992,11.84553234,11.5272428,11.55305006,40062613,542256499.93,1.3834,-2.822
2020-12-11,sh.601138,11.51003796,11.63047184,11.4412186,11.58745974,24391626,327120371.75,0.8423,0.2978
2020-12-14,sh.601138,11.63047184,11.6562791,11.4412186,11.64767668,19076251,256212041.01,0.6587,0.5197
2020-12-15,sh.601138,11.49283312,11.7423033,11.47562828,11.66488152,17505657,236053918.28,0.6045,0.1477
2020-12-16,sh.601138,11.66488152,11.88854444,11.63047184,11.63907426,19096200,261107599.37,0.6594,-0.2212
2020-12-17,sh.601138,11.63907426,11.71649604,11.49283312,11.68208636,16684406,225252130.26,0.5761,0.3695
2020-12-18,sh.601138,11.72509846,11.8283275,11.67348394,11.7423033,13409755,182896813.17,0.463,0.5155
2020-12-21,sh.601138,11.6992912,11.8283275,11.62186942,11.7423033,16430622,223964913.48,0.5674,0.0
2020-12-22,sh.601138,11.68208636,11.71649604,11.38960408,11.41541134,26423460,354408714.24,0.9124,-2.7839
2020-12-23,sh.601138,11.44982102,11.72509846,11.38960408,11.68208636,25626663,344568620.91,0.8849,2.3361
2020-12-24,sh.601138,11.72509846,11.75090572,11.45842344,11.51003796,15337120,206001450.21,0.5296,-1.4728
2020-12-25,sh.601138,11.4842307,11.54444764,11.40680892,11.5272428,13050311,174384323.18,0.4506,0.1495
2020-12-28,sh.601138,11.54444764,11.57885732,11.36379682,11.41541134,18997147,252636691.21,0.656,-0.9701
2020-12-29,sh.601138,11.45842344,11.6992912,11.38960408,11.62186942,25806279,348441090.09,0.8911,1.8086
2020-12-30,sh.601138,11.60466458,11.75950814,11.53584522,11.75950814,24046136,326295726.62,0.8303,1.1843
