date,code,open,high,low,close,volume,amount,turn,pctChg
2020-07-22,sh.600900,15.66597244,15.89325952,15.50602968,15.71648068,31740082.0,592736275.54,0.1443,0.0
2020-07-23,sh.600900,15.59862812,15.783825,15.55653792,15.70806264,22894996.0,425938355.83,0.1041,-0.0536
2020-07-24,sh.600900,15.64913636,15.70806264,15.16930808,15.3208328,35287281.0,646851761.51,0.1604,-2.4652
2020-07-27,sh.600900,15.41343124,15.64071832,15.33766888,15.59862812,22644097.0,416736492.92,0.1029,1.8132
2020-07-28,sh.600900,15.6575544,15.85958736,15.573374,15.70806264,18751576.0,350020336.45,0.0852,0.7016
2020-07-29,sh.600900,15.62388224,15.69122656,15.362923,15.63230028,17578816.0,325074356.68,0.0799,-0.4823
2020-07-30,sh.600900,15.63230028,15.77540696,15.362923,15.43026732,23398314.0,430679285.86,0.1064,-1.2924
2020-07-31,sh.600900,15.5312838,15.69122656,15.34608692,15.46393948,22591310.0,416914965.09,0.1027,0.2182
2020-08-03,sh.600900,15.43026732,15.63230028,15.362923,15.43026732,24453322.0,448836803.51,0.1112,-0.2177
2020-08-04,sh.600900,15.49761164,15.50602968,15.37975908,15.4471034,22932052.0,420886367.32,0.1042,0.1091
2020-08-05,sh.600900,15.4471034,15.52286576,15.24507044,15.29557868,16104170.0,293173671.72,0.0732,-0.9809
2020-08-06,sh.600900,15.3208328,15.34608692,15.1945622,15.21139828,17398451.0,314831970.23,0.0791,-0.5504
2020-08-07,sh.600900,15.27032456,15.28716064,15.152472,15.21981632,16762567.0,302787762.44,0.0762,0.0553
2020-08-10,sh.600900,15.2366524,15.34608692,15.14405396,15.20298024,18684562.0,338262174.35,0.0849,-0.1106
2020-08-11,sh.600900,15.27032456,15.28716064,15.14405396,15.21139828,23022136.0,415690479.37,0.1046,0.0554
2020-08-12,sh.600900,15.16089004,15.21139828,14.99252924,15.16930808,23410031.0,420262528.3,0.1064,-0.2767
2020-08-13,sh.600900,15.17772612,15.28716064,15.09354572,15.16930808,20007179.0,360904965.58,0.0909,0.0
2020-08-14,sh.600900,15.2366524,15.33766888,15.16930808,15.32925084,22803992.0,413543942.26,0.1037,1.0544
2020-08-17,sh.600900,15.41343124,15.50602968,15.38817712,15.46393948,25113577.0,461278764.02,0.1142,0.8786
2020-08-18,sh.600900,15.47235752,15.50602968,15.32925084,15.35450496,15758837.0,288878628.45,0.0716,-0.7077
2020-08-19,sh.600900,15.39659516,15.79224304,15.27032456,15.59862812,33466139.0,619323787.65,0.1521,1.5899
2020-08-20,sh.600900,15.58179204,15.97743992,15.43026732,15.97743992,51829187.0,972890406.27,0.2356,2.4285
2020-08-21,sh.600900,16.0784564,16.17947288,15.8259152,15.98585796,34279594.0,652690146.79,0.1558,0.0527
2020-08-24,sh.600900,15.98585796,16.1205466,15.7417348,15.91851364,23161144.0,436548497.66,0.1053,-0.4213
2020-08-25,sh.600900,15.8680054,15.92693168,15.59021008,15.6154642,23162001.0,432180804.7,0.1053,-1.9038
2020-08-26,sh.600900,15.73331676,15.83433324,15.62388224,15.75857088,22500603.0,420845207.1,0.1023,0.9164
2020-08-27,sh.600900,15.83433324,15.83433324,15.6154642,15.71648068,13996844.0,261271294.99,0.0636,-0.2671
2020-08-28,sh.600900,15.7417348,16.01953012,15.64071832,15.98585796,22526529.0,425637966.75,0.1024,1.714
2020-08-31,sh.600900,15.9521858,16.46568624,15.91851364,16.2468172,33687575.0,652342038.2,0.1531,1.6324
2020-09-01,sh.600900,16.2468172,16.4572682,16.12896464,16.44043212,21978518.0,426370513.95,0.0999,1.1917
2020-09-02,sh.600900,16.4993584,16.63404704,16.2468172,16.5414486,27213336.0,533390900.81,0.1237,0.6144
2020-09-03,sh.600900,16.625629,17.13912944,16.59195684,16.85291608,37817305.0,760179235.27,0.1719,1.883
2020-09-04,sh.600900,16.7518996,17.06336708,16.67613724,16.84449804,22773356.0,455929403.1,0.1035,-0.05
2020-09-07,sh.600900,16.82766196,17.256982,16.76873568,16.90342432,35390961.0,716012970.55,0.1609,0.3498
2020-09-08,sh.600900,17.01285884,17.2148918,16.83608,16.83608,28269108.0,570167395.95,0.1285,-0.3984
2020-09-09,sh.600900,16.7518996,16.99602276,16.59195684,16.82766196,22893141.0,457725092.81,0.1041,-0.05
2020-09-10,sh.600900,16.81082588,16.99602276,16.625629,16.89500628,24355097.0,487020788.43,0.1107,0.4002
2020-09-11,sh.600900,16.83608,17.2148918,16.80240784,17.13912944,29648233.0,600596379.38,0.1348,1.4449
2020-09-14,sh.600900,17.1728016,17.66104792,17.02969492,17.5937036,33140236.0,686414632.79,0.1506,2.6523
2020-09-15,sh.600900,17.677884,17.677884,17.26540004,17.33274436,26966260.0,556931726.48,0.1226,-1.4833
2020-09-16,sh.600900,17.4253428,17.47585104,17.15596552,17.34958044,20250734.0,416788148.47,0.092,0.0971
2020-09-17,sh.600900,17.34958044,17.467433,17.11387532,17.18963768,15724740.0,321494074.82,0.0715,-0.9219
2020-09-18,sh.600900,17.35799848,17.52635928,17.2148918,17.43376084,25885267.0,534018610.39,0.1177,1.4202
2020-09-21,sh.600900,17.34958044,17.4253428,17.09703924,17.10545728,20830388.0,425514719.13,0.0947,-1.8831
2020-09-22,sh.600900,17.10545728,17.28223612,16.86133412,16.8781702,26062193.0,528692853.63,0.1185,-1.3287
2020-09-23,sh.600900,17.01285884,17.05494904,16.82766196,16.84449804,26953488.0,541688370.56,0.1225,-0.1995
2020-09-24,sh.600900,16.70139136,16.70139136,16.27207132,16.3309976,54987007.0,1075237676.86,0.2499,-3.0485
2020-09-25,sh.600900,16.415178,16.415178,15.67439048,15.87642344,76887414.0,1450554876.14,0.3495,-2.7835
2020-09-28,sh.600900,15.9100956,16.22998112,15.84275128,16.0363662,56440782.0,1074571235.44,0.2565,1.0074
2020-09-29,sh.600900,16.15421876,16.18789092,15.92693168,16.02794816,37740519.0,719566388.67,0.1663,-0.0525
2020-09-30,sh.600900,16.08687444,16.14580072,15.9100956,16.10371052,27013654.0,514379005.26,0.1191,0.4727
2020-10-09,sh.600900,16.1205466,16.18789092,15.9100956,15.96060384,32284542.0,614777008.77,0.1423,-0.8887
2020-10-12,sh.600900,15.85116932,16.3309976,15.84275128,16.204727,44437934.0,851015978.69,0.1958,1.5295
2020-10-13,sh.600900,16.204727,16.35625172,15.97743992,16.27207132,17099831.0,328263736.21,0.0754,0.4156
2020-10-14,sh.600900,16.2889074,16.3309976,16.06162032,16.09529248,29041545.0,557534570.21,0.128,-1.0864
2020-10-15,sh.600900,16.04478424,16.12896464,15.8259152,16.01953012,33201437.0,629756522.84,0.1463,-0.4707
2020-10-16,sh.600900,16.01953012,16.11212856,15.91851364,15.91851364,24393287.0,463339287.61,0.1075,-0.6306
2020-10-19,sh.600900,15.97743992,16.08687444,15.8259152,15.84275128,26737170.0,505899634.3,0.1176,-0.4759
2020-10-20,sh.600900,15.8259152,15.90167756,15.79224304,15.85958736,18628842.0,350820675.94,0.0819,0.1063
2020-10-21,sh.600900,15.84275128,16.0363662,15.7417348,15.994276,24895246.0,470301792.99,0.1095,0.8493
2020-10-22,sh.600900,15.994276,16.05320228,15.85116932,15.994276,21483131.0,407163733.55,0.0945,0.0
2020-10-23,sh.600900,15.994276,15.994276,15.76698892,15.76698892,16603901.0,312408996.67,0.073,-1.4211
2020-10-26,sh.600900,15.75015284,16.01953012,15.7417348,15.98585796,15553629.0,293856698.17,0.0684,1.3881
2020-10-27,sh.600900,15.91851364,16.1626368,15.87642344,16.07003836,23753433.0,452210201.73,0.1044,0.5266
2020-10-28,sh.600900,16.07003836,16.22998112,16.04478424,16.10371052,24608450.0,471658496.86,0.1082,0.2095
2020-10-29,sh.600900,15.97743992,16.07003836,15.85958736,15.9100956,20243843.0,383600588.29,0.089,-1.2023
2020-10-30,sh.600900,15.9100956,16.12896464,15.9100956,15.96060384,23855636.0,454238113.47,0.1049,0.3175
2020-11-02,sh.600900,16.02794816,16.7098094,16.02794816,16.65930116,56606293.0,1108540969.5,0.2489,4.3776
2020-11-03,sh.600900,16.74348156,16.97918668,16.60037488,16.83608,35107845.0,701900832.12,0.1544,1.0611
2020-11-04,sh.600900,16.7518996,16.8781702,16.60037488,16.7939898,22494322.0,447328302.54,0.0989,-0.25
2020-11-05,sh.600900,16.83608,17.24856396,16.77715372,17.1307114,28630928.0,581040227.72,0.1259,2.005
2020-11-06,sh.600900,17.08020316,17.18963768,16.88658824,17.13912944,20149454.0,407971531.42,0.0886,0.0491
2020-11-09,sh.600900,17.02127688,17.2990722,16.94551452,17.13912944,26274804.0,533947491.17,0.1155,0.0
2020-11-10,sh.600900,17.046531,17.39167064,16.8781702,17.02127688,32449595.0,656780726.41,0.1427,-0.6876
2020-11-11,sh.600900,17.02127688,17.45059692,16.86975216,17.29065416,32962102.0,676117884.39,0.1449,1.5826
2020-11-12,sh.600900,17.41692476,17.53477732,17.18963768,17.34958044,30257624.0,623226014.94,0.133,0.3408
2020-11-13,sh.600900,17.35799848,17.35799848,16.97076864,17.13912944,26749588.0,543991357.9,0.1176,-1.213
2020-11-16,sh.600900,17.22330984,17.24856396,16.73506352,16.81924392,34346706.0,689469703.27,0.151,-1.8664
2020-11-17,sh.600900,16.83608,16.83608,16.39834192,16.4572682,39550723.0,777909462.09,0.1739,-2.1522
2020-11-18,sh.600900,16.4572682,16.78557176,16.415178,16.64246508,33951140.0,671184931.59,0.1493,1.1253
2020-11-19,sh.600900,16.7098094,16.80240784,16.5414486,16.70139136,24802005.0,492611535.22,0.1091,0.3541
2020-11-20,sh.600900,16.73506352,16.74348156,16.50777644,16.67613724,26249519.0,518618064.86,0.1154,-0.1512
2020-11-23,sh.600900,16.73506352,16.7939898,16.50777644,16.7518996,26988980.0,535187356.48,0.1187,0.4543
2020-11-24,sh.600900,16.67613724,16.76873568,16.57512076,16.59195684,20574027.0,406720502.59,0.0905,-0.9548
2020-11-25,sh.600900,16.61721096,16.65088312,16.3730878,16.38150584,25165075.0,493225604.5,0.1107,-1.2684
2020-11-26,sh.600900,16.42359604,17.046531,16.38992388,17.02969492,48835159.0,971436914.16,0.2147,3.9568
2020-11-27,sh.600900,16.9623506,17.09703924,16.72664548,17.09703924,28095563.0,565072794.73,0.1235,0.3955
2020-11-30,sh.600900,17.01285884,17.4253428,16.89500628,16.92867844,44332912.0,900066349.91,0.1949,-0.9847
2020-12-01,sh.600900,16.95393256,17.16438356,16.85291608,17.0886212,28801981.0,581562106.12,0.1266,0.9448
2020-12-02,sh.600900,17.23172788,17.23172788,16.9623506,17.0044408,22263373.0,451344078.57,0.0979,-0.4926
2020-12-03,sh.600900,17.0044408,17.07178512,16.88658824,17.03811296,16141358.0,325280050.15,0.071,0.198
2020-12-04,sh.600900,17.03811296,17.07178512,16.81924392,16.93709648,23919151.0,480614334.64,0.1052,-0.5929
2020-12-07,sh.600900,16.88658824,16.92867844,16.65930116,16.6677192,20664207.0,410200513.45,0.0909,-1.5905
2020-12-08,sh.600900,16.74348156,16.7518996,16.59195684,16.69297332,15628928.0,309984926.14,0.0687,0.1515
2020-12-09,sh.600900,16.70139136,16.9623506,16.68455528,16.91184236,21621771.0,433248874.14,0.0951,1.3111
2020-12-10,sh.600900,16.81924392,16.9202604,16.74348156,16.7939898,19335150.0,386019841.58,0.085,-0.6969
2020-12-11,sh.600900,16.83608,17.0886212,16.56670272,16.84449804,36804495.0,735592989.63,0.1618,0.3008
2020-12-14,sh.600900,16.81082588,16.86133412,16.64246508,16.64246508,25462431.0,505354302.98,0.112,-1.1994
2020-12-15,sh.600900,16.5835388,16.6677192,16.42359604,16.44043212,27371849.0,536312202.81,0.1204,-1.214
2020-12-16,sh.600900,16.4993584,16.7098094,16.4572682,16.63404704,23667993.0,466567262.27,0.1041,1.1777
2020-12-17,sh.600900,16.6677192,16.9202604,16.52461252,16.68455528,39596175.0,786764510.75,0.1741,0.3036
2020-12-18,sh.600900,16.76031764,16.85291608,16.55828468,16.625629,33052905.0,655356423.33,0.1453,-0.3532
2020-12-21,sh.600900,16.64246508,16.70139136,16.43201408,16.48252232,38493686.0,755509637.94,0.1693,-0.8608
